prestashop_product_id,shobi_code,inspired_by,original_brand,original_perfume,identity_status,fragrantica_status,fragrantica_id,fragrantica_url,evidence_note
2692,810-LTN,the fragrance notes,Louis Vuitton,Matiere Noire,CONFIRMED,FOUND,40496,https://www.fragrantica.com/perfume/Louis-Vuitton/Matiere-Noire-40496.html,Nome recuperato nell’immagine della pagina Shobi; categoria femminile legnosa/ambrata coerente con la voce Louis Vuitton. | Sources: https://leparfum.com.gr/en/niche-perfumes/810-ltn-n | https://leparfum.com.gr/en/niche-perfumes/810-ltn-n | https://www.parfumo.com/Perfumes/Louis_Vuitton/Matiere_Noire | https://www.parfumo.com/Perfumes/Louis_Vuitton/Matiere_Noire
2691,809-LTN,the fragrance notes,Louis Vuitton,Apogee,CONFIRMED,FOUND,40498,https://www.fragrantica.com/perfume/Louis-Vuitton/Apogee-40498.html,Nome recuperato nell’immagine della pagina Shobi; trovata la scheda Apogée di Louis Vuitton. | Sources: https://leparfum.com.gr/en/niche-perfumes/809-ltn-n | https://leparfum.com.gr/en/niche-perfumes/809-ltn-n | https://www.parfumo.com/Perfumes/Louis_Vuitton/Apogee | https://www.parfumo.com/Perfumes/Louis_Vuitton/Apogee
2690,333-ROJ,,Roja Dove,A Goodnight Kiss,CONFIRMED,FOUND,30776,https://www.fragrantica.com/perfume/Roja-Dove/A-Goodnight-Kiss-30776.html,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente. | Sources: https://leparfum.com.gr/en/niche-perfumes/a-goodnight-kiss-roja-dove-perfume-type | https://www.parfumo.com/Perfumes/Roja_Parfums/A_Goodnight_Kiss | https://www.parfumo.com/Perfumes/Roja_Parfums/roja | https://www.parfumo.com/Perfumes/Roja_Parfums/roja-dove-perfumery | https://www.parfumo.com/Perfumes/Roja_Parfums/Ti_Amo | https://www.parfumo.com/Perfumes/Roja_Parfums/Parfum_de_la_Nuit_1 | https://www.parfumo.com/Perfumes/Editions_de_Parfum_Frederic_Malle/Iris_Poudre
2689,1814-AJMA,,Ajmal,Mizyaan,CONFIRMED,FOUND,15083,https://www.fragrantica.com/p/15083,Nome ricavato dalla scheda Shobi; marchio corroborato da più match già confermati con lo stesso codice-marchio. | Sources: https://leparfum.com.gr/en/arabian-perfumes/mizyaan-ajmal-arabic-perfume-type | https://www.parfumo.com/Perfumes/Ajmal/Mizyaan | https://www.parfumo.com/Perfumes/Ajmal/musk-silk | https://www.parfumo.com/Perfumes/Ajmal/musc | https://www.parfumo.com/Perfumes/Ajmal/musk-wood | https://www.parfumo.com/Perfumes/Ajmal/virgin-musk | https://www.parfumo.com/Perfumes/Ajmal/musk-silk-supreme
2688,,,Ajmal,Danat Al Duniya,CONFIRMED,FOUND,45398,https://www.fragrantica.com/perfume/Ajmal/Danat-Al-Duniya-45398.html,"RIESAME INDIVIDUALE 2026-09-04: La pagina ufficiale Ajmal conferma Danat Al Duniya Eau de Parfum, 60 ml, lancio 2017. | Sources: https://leparfum.com.gr/en/arabian-perfumes/danat-al-duniya-ajmal-perfume-type | https://en-ae.ajmal.com/danat-al-duniya | https://www.fragrantica.com/perfume/Ajmal/Danat-Al-Duniya-45398.html"
2687,1812-ALJA,,Al Jazeera Perfumes,Palace,CONFIRMED,FOUND,74402,https://www.fragrantica.com/perfume/Al-Jazeera-Perfumes/Palace-74402.html,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente. | Sources: https://leparfum.com.gr/en/arabian-perfumes/palace-al-jazeera-perfumes-type | https://www.parfumo.com/Perfumes/jazeel/the-palace | https://www.parfumo.com/Perfumes/Al_Jazeera/palace | https://www.parfumo.com/Perfumes/Al_Jazeera/andalusian-palace | https://www.parfumo.com/Perfumes/andre-simon/palais-royal | https://www.parfumo.com/Perfumes/Etro/Palais_Jamais | https://www.parfumo.com/Perfumes/les-folies-du-parfum/palais-rose
2686,1811-ALJA,,Al Jazeera Perfumes,Magic,CONFIRMED,FOUND,74353,https://www.fragrantica.com/perfume/Al-Jazeera-Perfumes/Magic-74353.html,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente. | Sources: https://leparfum.com.gr/en/arabian-perfumes/magic-al-jazeera-perfumes-type | https://www.parfumo.com/Perfumes/Al_Jazeera/magic-eau-de-parfum | https://www.parfumo.com/Perfumes/Al_Jazeera/magic-moon | https://www.parfumo.com/Perfumes/Al_Jazeera/magic-hair-mist | https://www.parfumo.com/Perfumes/Celine/Magic_Eau_de_Parfum | https://www.parfumo.com/Perfumes/Al_Jazeera/magic-night | https://www.parfumo.com/Perfumes/Al_Jazeera/paris
2685,1810-RAS,,Rasasi,La Yuqawam Tobacco Blaze,CONFIRMED,FOUND,21365,https://www.fragrantica.com/perfume/Rasasi/La-Yuqawam-Tobacco-Blaze-21365.html,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente. | Sources: https://leparfum.com.gr/en/arabian-perfumes/la-yuqawam-tobacco-blaze-rasasi-perfume-type | https://www.parfumo.com/Perfumes/Rasasi/La_Yuqawam_Tobacco_Blaze | https://www.parfumo.com/Perfumes/Rasasi/La_Yuqawam_pour_Homme | https://www.parfumo.com/Perfumes/Junaid_Perfumes/Rasikh | https://www.parfumo.com/Perfumes/maison-alhambra/smoky-touch-toscano-leather | https://www.parfumo.com/Perfumes/ibraheem-al-qurashi/brazilian-tobacco | https://www.parfumo.com/Perfumes/the-dua-brand/dua-s-tabacum
2684,320-NAS,,Nasomatto,Baraonda,CONFIRMED,FOUND,40200,https://www.fragrantica.com/perfume/Nasomatto/Baraonda-40200.html,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio. | Sources: https://leparfum.com.gr/en/niche-perfumes/baraonda-nasomatto-perfume-type
2683,1809-PEN,SARTORIAL,Penhaligon s,Sartorial,CONFIRMED,FOUND,10559,https://www.fragrantica.com/perfume/Penhaligon-s/Sartorial-10559.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi PEN. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/niche-perfumes/1809-pen-n | https://www.parfumo.com/Perfumes/Penhaligons/Sartorial"
2681,1807-PARF,DARCY - PARFUMS DE MARLY,Parfums de Marly,Darcy,CONFIRMED,FOUND,23270,https://www.fragrantica.com/perfume/Parfums-de-Marly/Darcy-23270.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi PARF. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/niche-perfumes/1807-parf-n | https://www.parfumo.com/Perfumes/Parfums_de_Marly/Darcy"
2680,1806-PARF,ORIANA - PARFUMS DE MARLY,Parfums de Marly,Oriana,CONFIRMED,FOUND,69117,https://www.fragrantica.com/perfume/Parfums-de-Marly/Oriana-69117.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi PARF. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/niche-perfumes/1806-parf-n | https://www.parfumo.com/Perfumes/Parfums_de_Marly/oriana"
2677,1804-DRC,TOBACOLOR,Dior,Tobacolor,CONFIRMED,FOUND,65551,https://www.fragrantica.com/perfume/Dior/Tobacolor-65551.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi DRC. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/elegants-fragrances/1804-drc-el | https://www.parfumo.com/Perfumes/Dior/tobacolor"
2676,1803-DRC,J'ADORE INFINISSIME,Dior,J Adore Infinissime,CONFIRMED,FOUND,62638,https://www.fragrantica.com/perfume/Dior/J-Adore-Infinissime-62638.html,La denominazione del candidato esplicita Eau de Parfum o il nome della linea; la variante distintiva richiesta coincide. Confronto: «J'ADORE INFINISSIME» / «J-adore-eau-de-parfum-infinissime» (Dior). | Sources: https://leparfum.com.gr/en/fragrances-for-women/1803-drc-w | https://www.parfumo.com/Perfumes/Dior/j-adore-eau-de-parfum-infinissime
2672,1802-JOM,Midnight Musk & Amber by Jo Malone London,Jo Malone London,Midnight Musk Amber,CONFIRMED,FOUND,63920,https://www.fragrantica.com/perfume/Jo-Malone-London/Midnight-Musk-Amber-63920.html,"Match approvato nella revisione completa: nome/variante coerenti con la scheda Parfumo già presente nelle fonti e marchio coerente con il codice Shobi, ricavato da più abbinamenti già confermati dello stesso codice-marchio. | Sources: https://leparfum.com.gr/en/elegants-fragrances/1802-jom | https://www.parfumo.com/Perfumes/Jo_Malone/midnight-musk-amber | https://www.parfumo.com/Perfumes/Jo_Malone/154 | https://www.parfumo.com/Perfumes/Jo_Malone/amber-labdanum | https://www.parfumo.com/Perfumes/Jo_Malone/Black_Cedarwood__Juniper"
2670,1492-ABE,,Abercrombie & Fitch,A&F Beacon,CONFIRMED,FOUND,40775,https://www.fragrantica.com/p/40775,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente. | Sources: https://leparfum.com.gr/en/fragrances-for-men/beacon-abercrombie-fitch-type | https://www.parfumo.com/Perfumes/Abercrombie_Fitch/Beacon | https://www.parfumo.com/Perfumes/Abercrombie_Fitch/AF | https://www.parfumo.com/Perfumes/Abercrombie_Fitch/authentic-spirit-man | https://www.parfumo.com/Perfumes/Abercrombie_Fitch/Emerson | https://www.parfumo.com/Perfumes/Abercrombie_Fitch/Fierce_Perfume | https://www.parfumo.com/Perfumes/Abercrombie_Fitch/Fierce
2662,1800-XER,DOLCE AMALFI,Xerjoff,Dolce Amalfi,CONFIRMED,FOUND,42988,https://www.fragrantica.com/perfume/Xerjoff/Dolce-Amalfi-42988.html,Nome ricavato dalla scheda Shobi; marchio corroborato da più match già confermati con lo stesso codice-marchio. | Sources: https://leparfum.com.gr/en/niche-perfumes/1800-xer-n | https://www.parfumo.com/Perfumes/casamorati/dolce-amalfi-eau-de-parfum | https://www.parfumo.com/Perfumes/Xerjoff/400 | https://www.parfumo.com/Perfumes/Xerjoff/homme | https://www.parfumo.com/Perfumes/Xerjoff/3 | https://www.parfumo.com/Perfumes/Xerjoff/amphorae-48 | https://www.parfumo.com/Perfumes/Xerjoff/goetheplatz
2661,1799-MAN,AOUD VANILLE - MANCERA,Mancera,Aoud Vanille,CONFIRMED,FOUND,32907,https://www.fragrantica.com/perfume/Mancera/Aoud-Vanille-32907.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi MAN. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/niche-perfumes/1799-man-n | https://www.parfumo.com/Perfumes/Mancera/Aoud_Vanille"
2660,1798-AMG,Journey Man,Amouage,Journey Man,CONFIRMED,FOUND,25251,https://www.fragrantica.com/perfume/Amouage/Journey-Man-25251.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi AMG. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/niche-perfumes/1798-amg-n | https://www.parfumo.com/Perfumes/Amouage/Journey_Man"
2659,1797-INI,BLESSED BARAKA - INITIO PARFUMS,Initio Parfums Prives,Blessed Baraka,CONFIRMED,FOUND,30991,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Blessed-Baraka-30991.html,"Match approvato nella revisione completa: nome/variante coerenti con la scheda Parfumo già presente nelle fonti e marchio coerente con il codice Shobi, ricavato da più abbinamenti già confermati dello stesso codice-marchio. | Sources: https://leparfum.com.gr/en/niche-perfumes/1797-ini-n | https://www.parfumo.com/Perfumes/Initio/Blessed_Baraka | https://www.parfumo.com/Perfumes/the-dua-brand/blessed | https://www.parfumo.com/Perfumes/Initio/side-effect-eau-de-parfum | https://www.parfumo.com/Perfumes/Initio/Addictive_Vibration | https://www.parfumo.com/Perfumes/Initio/Mystic_Experience"
2658,1796-SERG,Jeux de Peau Serge Lutens,Serge Lutens,Jeux de Peau,CONFIRMED,FOUND,11350,https://www.fragrantica.com/perfume/Serge-Lutens/Jeux-de-Peau-11350.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi SERG. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/niche-perfumes/1796-serg-n | https://www.parfumo.com/Perfumes/Serge_Lutens/Jeux_de_Peau"
2657,1795-MARG,Jazz Club edt,Maison Martin Margiela,Jazz Club,CONFIRMED,FOUND,20541,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Jazz-Club-20541.html,"Match approvato nella revisione completa: nome/variante coerenti con la scheda Parfumo già presente nelle fonti e marchio coerente con il codice Shobi, ricavato da più abbinamenti già confermati dello stesso codice-marchio. | Sources: https://leparfum.com.gr/en/niche-perfumes/1795-marg-ar | https://www.parfumo.com/Perfumes/Maison_Margiela/jazz-club | https://www.parfumo.com/Perfumes/Maison_Margiela/Replica_Jazz_Club | https://www.parfumo.com/Perfumes/Maison_Margiela/lost-eden | https://www.parfumo.com/Perfumes/Maison_Margiela/jazz-club-limited-edition-2025 | https://www.parfumo.com/Perfumes/Tops/Unisex"
2655,1794-ISS,L'Eau d'Issey Pure Nectar,Issey Miyake,L'Eau d'Issey Pure Nectar de Parfum,CONFIRMED,FOUND,47780,https://www.fragrantica.com/p/47780,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente. | Sources: https://leparfum.com.gr/en/fragrances-for-women/1794-iss
2654,1787-JIM,,Jimmy Choo,I Want Choo,CONFIRMED,FOUND,64015,https://www.fragrantica.com/perfume/Jimmy-Choo/I-Want-Choo-64015.html,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio. | Sources: https://leparfum.com.gr/en/fragrances-for-women/i-want-choo-jimmy-similar-type
2653,1785-LAN,IDOLE L'INTENSE,Lancome,Idole L Intense,CONFIRMED,FOUND,62333,https://www.fragrantica.com/perfume/Lancome/Idole-L-Intense-62333.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi LAN. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/fragrances-for-women/1785-lan-w | https://www.parfumo.com/Perfumes/Lancome/idole-l-intense"
2648,1788-YZLO,BLACK OPIUM EXTREME,Yves Saint Laurent,Black Opium Extreme,CONFIRMED,FOUND,68506,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Black-Opium-Extreme-68506.html,La denominazione del candidato esplicita Eau de Parfum o il nome della linea; la variante distintiva richiesta coincide. Confronto: «BLACK OPIUM EXTREME» / «Black-opium-eau-de-parfum-extreme» (Yves Saint Laurent). | Sources: https://leparfum.com.gr/en/fragrances-for-women/1788-yzlo-w | https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/black-opium-eau-de-parfum-extreme
2647,1789-GUC,Flora Gorgeous Gardenia EDP,Gucci,Flora Gorgeous Gardenia,CONFIRMED,FOUND,68578,https://www.fragrantica.com/perfume/Gucci/Flora-Gorgeous-Gardenia-68578.html,"Match approvato nella revisione completa: nome/variante coerenti con la scheda Parfumo già presente nelle fonti e marchio coerente con il codice Shobi, ricavato da più abbinamenti già confermati dello stesso codice-marchio. | Sources: https://leparfum.com.gr/en/fragrances-for-women/1789-guc-wp | https://www.parfumo.com/Perfumes/Gucci/flora-gorgeous-gardenia-eau-de-parfum | https://www.parfumo.com/Perfumes/Gucci/flora-gorgeous-gardenia-flora-by-gucci-gorgeous-gardenia-eau-de-toilette | https://www.parfumo.com/Perfumes/Gucci/Flora_by_Gucci_Eau_de_Parfum | https://www.parfumo.com/Perfumes/Gucci/flora-gorgeous-gardenia-intense | https://www.parfumo.com/Perfumes/Gucci/Flora_by_Gucci_Eau_Fraiche | https://www.parfumo.com/Perfumes/Gucci/flora-gorgeous-gardenia-limited-edition-2020"
2646,1786-COUR,,Courreges,Slogan,CONFIRMED,FOUND,70283,https://www.fragrantica.com/perfume/Courreges/Slogan-70283.html,"Nome recuperato dalla descrizione originale Shobi: «SLOGAN - COURREGES». Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi COUR. Associazione del codice desunta dalle altre righe del catalogo, Scheda recuperata tramite ricerca web. | Sources: https://leparfum.com.gr/en/fragrances-for-women/slogan-courreges-arwma | https://www.parfumo.com/Perfumes/Courreges/slogan | https://www.parfumo.com/Perfumes/Courreges/c | https://www.parfumo.com/Perfumes/Courreges/Eau_de_Courreges | https://www.parfumo.com/Perfumes/Courreges/Amerique_Parfum | https://www.parfumo.com/Perfumes/Courreges/Blanc_de_Courreges | https://www.parfumo.com/Perfumes/Courreges/Courreges_in_Blue"
2645,1784-ESC,SUMMER FESTIVAL - ESCADA,Escada,Escada Summer Festival,CONFIRMED,FOUND,64643,https://www.fragrantica.com/p/64643,"Nome e marchio corrispondenti dopo rimozione delle etichette di collezione e concentrazione. Unica scheda principale compatibile fra i candidati disponibili; confronto testuale, non verifica olfattiva. | Sources: https://leparfum.com.gr/en/fragrances-for-women/summer-festival-escada-similar-type | https://www.parfumo.com/Perfumes/Escada/summer-festival-eau-de-toilette"
2637,1782-DIP,KYOTO,Diptyque,Kyoto,CONFIRMED,FOUND,69014,https://www.fragrantica.com/perfume/Diptyque/Kyoto-69014.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi DIP. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/elegants-fragrances/1782-dip-el | https://www.parfumo.com/Perfumes/Diptyque/kyoto"
2634,1766-PEN,THE BLAZING MR SAM,Penhaligon s,The Blazing Mr Sam,CONFIRMED,FOUND,50255,https://www.fragrantica.com/perfume/Penhaligon-s/The-Blazing-Mr-Sam-50255.html,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio. | Sources: https://leparfum.com.gr/en/niche-perfumes/1766-pen-n | https://www.parfumo.com/Perfumes/Penhaligons/the-blazing-mister-sam-eau-de-parfum | https://www.parfumo.com/Perfumes/Penhaligons/the-blazing-mister-sam-eau-de-parfum-intense | https://www.parfumo.com/Perfumes/Penhaligons/the-inimitable-william-penhaligon | https://www.parfumo.com/Perfumes/fragrance-world/blazing | https://www.parfumo.com/Perfumes/Penhaligons/halfeti-eau-de-parfum | https://www.parfumo.com/Perfumes/Penhaligons/brilliantly-british
