prestashop_product_id,shobi_code,shobi_name,reference,reference_prefix,inspired_by,category,price_from_eur,official_description,url,first_seen,last_seen,status,classification_rule,source,source_row,esito_revisione,livello_verifica,nome_recuperato,search_query_revisionata,nome_abbinato,marchio_abbinato,url_parfumo_abbinato,nome_proposto,marchio_proposto,url_proposto,motivazione_revisione,fonti_revisione,numero_candidati,data_revisione
1205,308-LOC,308-LOC EL,EL105,EL,,Elegants Fragrances,10.0,CITRUS VERBENA - L' OCCITANE Dupe,https://leparfum.com.gr/en/elegants-fragrances/citrus-verbena-l-occitane-dupe,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1510,match corretto,Shobi + codice marchio corroborato da testo esplicito,CITRUS VERBENA - L' OCCITANE,CITRUS VERBENA - L' OCCITANE,CITRUS VERBENA - L' OCCITANE,L'Occitane,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente.,https://leparfum.com.gr/en/elegants-fragrances/citrus-verbena-l-occitane-dupe | https://www.parfumo.com/Perfumes/LOccitane_en_Provence/verveine-agrumes-citrus-verbena-eau-de-toilette | https://www.parfumo.com/Perfumes/LOccitane_en_Provence/Verveine | https://www.parfumo.com/Perfumes/LOccitane_en_Provence/Verveine_Sorbet_Verbena_Sorbet | https://www.parfumo.com/Perfumes/LOccitane_en_Provence/Verveine_Menthe_Mint_Verbena | https://www.parfumo.com/Perfumes/LOccitane_en_Provence/Verveine_Soleil_Sun_Verbena | https://www.parfumo.com/Perfumes/LOccitane_en_Provence/verveine-fleur-de-carotte,11,2026-09-03
1204,307-LOC,307-LOC EL,EL104,EL,,Elegants Fragrances,10.0,PEONY - L' OCCITANE Type,https://leparfum.com.gr/en/elegants-fragrances/peony-occitane-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1511,match corretto,Shobi + codice marchio corroborato da testo esplicito,PEONY - L' OCCITANE,PEONY - L' OCCITANE,PEONY - L' OCCITANE,L'Occitane,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente.,https://leparfum.com.gr/en/elegants-fragrances/peony-occitane-type | https://www.parfumo.com/Perfumes/LOccitane_en_Provence/Paeonia_Pivoine_Flora_Eau_de_Toilette | https://www.parfumo.com/Perfumes/LOccitane_en_Provence/Pivoine_Flora | https://www.parfumo.com/Perfumes/LOccitane_en_Provence/Pivoine_Delicate | https://www.parfumo.com/Perfumes/LOccitane_en_Provence/Eau_d_Iparie | https://www.parfumo.com/Perfumes/L_Erbolario/Peonie | https://www.parfumo.com/Perfumes/LOccitane_en_Provence/Pivoine_Flora_Eau_de_Toilette_Intense,6,2026-09-03
1203,304-KIE,304-KIE EL,EL103,EL,ORIGINAL MUSK - KIEHL'S,Elegants Fragrances,10.0,304-KIE EL Inspired by the fragrance notes of ORIGINAL MUSK - KIEHL'S.,https://leparfum.com.gr/en/elegants-fragrances/304-kie-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1512,dubbio,riesame individuale completo: dubbio residuo non forzabile,,ORIGINAL MUSK - KIEHL'S,,,,,,,"RIESAME INDIVIDUALE 2026-09-04 (1512, ORIGINAL MUSK - KIEHL'S): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. Nessuna corrispondenza univoca di nome e marchio; necessaria verifica della variante.",https://leparfum.com.gr/en/elegants-fragrances/304-kie-el,2,2026-09-04
1202,303-JOM,303-JOM EL,EL102,EL,Wood Sage & Sea Salt Jo Malone,Elegants Fragrances,10.0,303-JOM Inspired by the fragrance notes of Wood Sage & Sea Salt Jo Malone. A marine aromatic fragrance for women & men.,https://leparfum.com.gr/en/elegants-fragrances/303-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1513,match corretto,corrispondenza testuale su candidati originali,,Wood Sage & Sea Salt Jo Malone,Wood Sage  Sea Salt,Jo Malone,https://www.parfumo.com/Perfumes/Jo_Malone/Wood_Sage__Sea_Salt_Cologne,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi JOM. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/elegants-fragrances/303-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/Wood_Sage__Sea_Salt_Cologne,6,2026-09-03
1201,302-JOM,302-JOM EL,EL101,EL,WISTERIA VIOLET - JO MALONE Clone,Elegants Fragrances,10.0,"302-JOM EL Inspired by the fragrance notes of WISTERIA VIOLET - JO MALONE Clone. It smells like rain on flowers, fresh purple petals, clean skin with a floral touch.",https://leparfum.com.gr/en/elegants-fragrances/302-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1514,match corretto,Shobi + codice marchio fortemente corroborato,,WISTERIA VIOLET - JO MALONE Clone,WISTERIA VIOLET - JO MALONE,Jo Malone,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/elegants-fragrances/302-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/London_Rain_Wisteria__Violet | https://www.parfumo.com/Perfumes/Jo_Malone/mallow-on-the-moor | https://www.parfumo.com/Perfumes/Jo_Malone/English_Fields__Poppy__Barley | https://www.parfumo.com/Perfumes/Jo_Malone/Violet__Amber_Absolu | https://www.parfumo.com/Perfumes/Jo_Malone/wisteria-amp-lavender | https://www.parfumo.com/Perfumes/Jo_Malone/Red_Roses,7,2026-09-03
1200,301-JOM,301-JOM EL,EL100,EL,"Wild Fig & Cassis Jo Malone Fragrance green, woody, fresh, fruity",Elegants Fragrances,10.0,"301-JOM Inspired by the fragrance notes of Wild Fig & Cassis Jo Malone Fragrance green, woody, fresh, fruity.",https://leparfum.com.gr/en/elegants-fragrances/wild-fig-cassis-jo-malone-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1515,match corretto,Shobi + codice marchio fortemente corroborato,,"Wild Fig & Cassis Jo Malone Fragrance green, woody, fresh, fruity",Wild Fig & Cassis Jo Malone,Jo Malone,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/elegants-fragrances/wild-fig-cassis-jo-malone-type | https://www.parfumo.com/Perfumes/Jo_Malone/wild-fig-amp-cassis | https://www.parfumo.com/Perfumes/Jo_Malone/154 | https://www.parfumo.com/Perfumes/Infusion_Organique/Buddha_s_Fig | https://www.parfumo.com/Perfumes/Jo_Malone/Green_Almond__Redcurrant | https://www.parfumo.com/Perfumes/Zara/balade-de-figuier | https://www.parfumo.com/Perfumes/Jo_Malone/cypress-grapevine-cologne-intense,10,2026-09-03
1199,300-JOM,300-JOM EL,EL099,EL,WILD BLUEBELL - JO MALONE Type,Elegants Fragrances,10.0,300-JOM Inspired by the fragrance notes of WILD BLUEBELL - JO MALONE Type,https://leparfum.com.gr/en/elegants-fragrances/300-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1516,match corretto,Shobi + codice marchio fortemente corroborato,,WILD BLUEBELL - JO MALONE Type,WILD BLUEBELL - JO MALONE Type,Jo Malone,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/elegants-fragrances/300-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/wild-bluebell-cologne | https://www.parfumo.com/Perfumes/Jo_Malone/wild-bluebell-body-mist | https://www.parfumo.com/Perfumes/Jo_Malone/wild-bluebell-hair-mist | https://www.parfumo.com/Perfumes/Jo_Malone/wild-bluebell-limited-edition | https://www.parfumo.com/Perfumes/Jo_Malone/nectarine-blossom-honey | https://www.parfumo.com/Perfumes/Jo_Malone/The_Bloomsbury_Set__Garden_Lilies,6,2026-09-03
1198,299-JOM,299-JOM EL,EL098,EL,WHITE LILAC & RHUBARB - JO MALONE Clone,Elegants Fragrances,10.0,299-JOM Inspired by the fragrance notes of WHITE LILAC & RHUBARB - JO MALONE Clone,https://leparfum.com.gr/en/elegants-fragrances/299-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1517,match corretto,Shobi + codice marchio fortemente corroborato,,WHITE LILAC & RHUBARB - JO MALONE Clone,WHITE LILAC & RHUBARB - JO MALONE,Jo Malone,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/elegants-fragrances/299-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/White_Lilac_and_Rhubarb | https://www.parfumo.com/Perfumes/Jo_Malone/tangy-rhubarb | https://www.parfumo.com/Perfumes/Jo_Malone/Lime_Basil__Mandarin | https://www.parfumo.com/Perfumes/Zara/n-09-jo-s-rhubarb | https://www.parfumo.com/Perfumes/Jo_Malone/White_Moss__Snowdrop | https://www.parfumo.com/Perfumes/Jo_Malone/English_Fields__Honey__Crocus,6,2026-09-03
1197,298-JOM,298-JOM EL,EL097,EL,WHITE JASMINE & MINT - JO MALONE,Elegants Fragrances,10.0,298-JOM  Inspired by the fragrance notes of WHITE JASMINE & MINT - JO MALONE,https://leparfum.com.gr/en/elegants-fragrances/298-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1518,match corretto,revisione precedente conservata,,WHITE JASMINE & MINT - JO MALONE,White-jasmine-amp-mint,Jo Malone,https://www.parfumo.com/Perfumes/Jo_Malone/white-jasmine-amp-mint,,,,"Il nome coincide normalizzando & / and / amp, spazi e punteggiatura; marchio coerente. Confronto: «WHITE JASMINE & MINT - JO MALONE» / «White-jasmine-amp-mint» (Jo Malone).",https://leparfum.com.gr/en/elegants-fragrances/298-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/white-jasmine-amp-mint,1,2026-09-03
1196,297-JOM,297-JOM EL,EL096,EL,VINTAGE GARDENIA - JO MALONE type is a Floral fragrance for women,Elegants Fragrances,10.0,297-JOM Inspired by the fragrance notes of VINTAGE GARDENIA - JO MALONE type is a Floral fragrance for women.,https://leparfum.com.gr/en/elegants-fragrances/297-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1519,match corretto,Shobi + codice marchio fortemente corroborato,,VINTAGE GARDENIA - JO MALONE type is a Floral fragrance for women,VINTAGE GARDENIA - JO MALONE,Jo Malone,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/elegants-fragrances/297-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/Vintage_Gardenia | https://www.parfumo.com/Perfumes/Jo_Loves__/Gardenia | https://www.parfumo.com/Perfumes/Jo_Malone/gardenia-amp-oud-absolu | https://www.parfumo.com/Perfumes/Jo_Loves__/No_42_The_Flower_Shop_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Jo_Malone/Verbenas_of_Provence | https://www.parfumo.com/Perfumes/Jo_Loves__/golden-gardenia,8,2026-09-03
1195,295-JOM,295-JOM EL,EL095,EL,VETYVER - JO MALONE is a Woody Aromatic fragrance for women and men,Elegants Fragrances,10.0,295-JOM Inspired by the fragrance notes of VETYVER - JO MALONE is a Woody Aromatic fragrance for women and men,https://leparfum.com.gr/en/elegants-fragrances/295-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1520,match corretto,Shobi + codice marchio fortemente corroborato,,VETYVER - JO MALONE is a Woody Aromatic fragrance for women and men,VETYVER - JO MALONE,Jo Malone,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/elegants-fragrances/295-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/Vetyver | https://www.parfumo.com/Perfumes/Jo_Malone/vetiver-amp-golden-vanilla | https://www.parfumo.com/Perfumes/Parfums_137/Vetyver | https://www.parfumo.com/Perfumes/Mona_di_Orio/Les_Nombres_d_Or_Vetyver | https://www.parfumo.com/Perfumes/Outremer/Vetyver | https://www.parfumo.com/Perfumes/Jo_Malone/Black_Vetyver_Cafe,10,2026-09-03
1194,294-JOM,294-JOM EL,EL094,EL,VERBENAS OF PROVENCE - JO MALONE is a Citrus Aromatic fragrance for women,Elegants Fragrances,10.0,294-JOM Inspired by the fragrance notes of VERBENAS OF PROVENCE - JO MALONE is a Citrus Aromatic fragrance for women.,https://leparfum.com.gr/en/elegants-fragrances/294-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1521,match corretto,Shobi + codice marchio fortemente corroborato,,VERBENAS OF PROVENCE - JO MALONE is a Citrus Aromatic fragrance for women,VERBENAS OF PROVENCE - JO MALONE,Jo Malone,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/elegants-fragrances/294-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/Verbenas_of_Provence | https://www.parfumo.com/Perfumes/LOccitane_en_Provence/verveine-agrumes-citrus-verbena-eau-de-toilette | https://www.parfumo.com/Perfumes/Jo_Malone/Lime_Basil__Mandarin | https://www.parfumo.com/Perfumes/LOccitane_en_Provence/Verveine | https://www.parfumo.com/Perfumes/Jo_Malone/Rock_the_Ages__Geranium__Verbena | https://www.parfumo.com/Perfumes/Jo_Malone/Incense__Cedrat,9,2026-09-03
1193,293-JOM,293-JOM EL,EL093,EL,VELVET ROSE OUD - JO MALONE Type is a Oriental Floral fragrance for women and men,Elegants Fragrances,10.0,293-JOM Inspired by the fragrance notes of VELVET ROSE OUD - JO MALONE Type is a Oriental Floral fragrance for women and men,https://leparfum.com.gr/en/elegants-fragrances/293-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1522,match corretto,Shobi + codice marchio fortemente corroborato,,VELVET ROSE OUD - JO MALONE Type is a Oriental Floral fragrance for women and men,VELVET ROSE OUD - JO MALONE,Jo Malone,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/elegants-fragrances/293-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/velvet-rose-oud-cologne-intense | https://www.parfumo.com/Perfumes/Jo_Malone/velvet-rose-oud-all-over-body-spray | https://www.parfumo.com/Perfumes/Jo_Malone/Velvet_Rose__Oud_Rich_Extract | https://www.parfumo.com/Perfumes/Jo_Malone/velvet-rose-oud-limited-edition-2022 | https://www.parfumo.com/Perfumes/Jo_Malone/Velvet_Rose__Oud_Limited_Edition_2019 | https://www.parfumo.com/Perfumes/Primark/rose-oud,10,2026-09-03
1192,292-JOM,292-JOM EL,EL092,EL,VANILLA & ANISE - JO MALONE,Elegants Fragrances,10.0,292-JOM inspired by the fragrance notes of VANILLA & ANISE - JO MALONE. An elegant vanilla with spice and floral warmth.,https://leparfum.com.gr/en/elegants-fragrances/292-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1523,match corretto,revisione precedente conservata,,VANILLA & ANISE - JO MALONE,Vanilla-amp-anise,Jo Malone,https://www.parfumo.com/Perfumes/Jo_Malone/vanilla-amp-anise,,,,"Il nome coincide normalizzando & / and / amp, spazi e punteggiatura; marchio coerente. Confronto: «VANILLA & ANISE - JO MALONE» / «Vanilla-amp-anise» (Jo Malone).",https://leparfum.com.gr/en/elegants-fragrances/292-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/vanilla-amp-anise,1,2026-09-03
1191,290-JOM,290-JOM EL,EL091,EL,SWEET LIME & CEDAR - JO MALONE,Elegants Fragrances,10.0,290-JOM inspired by the fragrance notes of SWEET LIME & CEDAR - JO MALONE. Α woody-aromatic unisex fragrance with a fresh yet warm character.,https://leparfum.com.gr/en/elegants-fragrances/290-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1524,match corretto,corrispondenza testuale su candidati originali,,SWEET LIME & CEDAR - JO MALONE,Sweet Lime  Cedar,Jo Malone,https://www.parfumo.com/Perfumes/Jo_Malone/Sweet_Lime__Cedar,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi JOM. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/elegants-fragrances/290-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/Sweet_Lime__Cedar,1,2026-09-03
1190,289-JOM,289-JOM EL,EL090,EL,SWEET ALMON & MACARRON - JO MALONE,Elegants Fragrances,10.0,289-JOM Inspired by the fragrance notes of  SWEET ALMON & MACARRON - JO MALONE. A warm and delicious gourmand fragrance where creamy sweet almond blends with sugary macaroon and soft vanilla.,https://leparfum.com.gr/en/elegants-fragrances/289-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1525,match corretto,Shobi + codice marchio fortemente corroborato,,SWEET ALMON & MACARRON - JO MALONE,SWEET ALMON & MACARRON - JO MALONE,Jo Malone,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/elegants-fragrances/289-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/Sweet_Milk | https://www.parfumo.com/Perfumes/Jo_Malone/english-pear-sweet-pea-cologne | https://www.parfumo.com/Perfumes/Jo_Malone/English_Fields__Oat__Cornflower | https://www.parfumo.com/Perfumes/Jo_Malone/passiflora | https://www.parfumo.com/Perfumes/Jo_Malone/154 | https://www.parfumo.com/Perfumes/Jo_Malone/Green_Almond__Redcurrant,9,2026-09-03
1189,288-JOM,288-JOM EL,EL089,EL,SORREL & LEMON THYME - JO MALONE,Elegants Fragrances,10.0,"288-JOM Inspired by the fragrance notes of SORREL & LEMON THYME - JO MALONE. A refreshing fragrance where aromatic lemon thyme blends with crisp green sorrel and earthy moss, creating a clean, herbaceous scent.",https://leparfum.com.gr/en/elegants-fragrances/288-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1526,match corretto,revisione precedente conservata,,SORREL & LEMON THYME - JO MALONE,The Herb Garden  Sorrel  Lemon Thyme,Jo Malone,https://www.parfumo.com/Perfumes/Jo_Malone/The_Herb_Garden__Sorrel__Lemon_Thyme,,,,Il candidato aggiunge la collezione o linea commerciale; nome distintivo e marchio coincidono. Confronto: «SORREL & LEMON THYME - JO MALONE» / «The Herb Garden  Sorrel  Lemon Thyme» (Jo Malone).,https://leparfum.com.gr/en/elegants-fragrances/288-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/The_Herb_Garden__Sorrel__Lemon_Thyme,1,2026-09-03
1188,287-JOM,287-JOM EL,EL088,EL,SILK BLOSSOM - JO MALONE,Elegants Fragrances,10.0,287-JOM Inspired by the fragrance notes of SILK BLOSSOM - JO MALONE. A soft and elegant floral fragrance.,https://leparfum.com.gr/en/elegants-fragrances/287-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1527,match corretto,corrispondenza testuale su candidati originali,,SILK BLOSSOM - JO MALONE,Silk Blossom,Jo Malone,https://www.parfumo.com/Perfumes/Jo_Malone/Silk_Blossom,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi JOM. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/elegants-fragrances/287-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/Silk_Blossom,1,2026-09-03
1187,286-JOM,286-JOM EL,EL087,EL,SHARDS OF CEDAR & RED THYME - JO MALONE,Elegants Fragrances,10.0,286-JOM Inspired by the fragrance notes of  SHARDS OF CEDAR & RED THYME - JO MALONE. A warm woody fragrance combining aromatic red thyme and spices with rich cedarwood.,https://leparfum.com.gr/en/elegants-fragrances/286-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1528,match corretto,Shobi + codice marchio fortemente corroborato,,SHARDS OF CEDAR & RED THYME - JO MALONE,SHARDS OF CEDAR & RED THYME - JO MALONE,Jo Malone,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/elegants-fragrances/286-jom-el | https://www.parfumo.com/Perfumes/Jo_Loves__/Shards_of_Cedar__Red_Thyme | https://www.parfumo.com/Perfumes/Jo_Malone/hinoki-cedarwood | https://www.parfumo.com/Perfumes/Jo_Malone/Sweet_Lime__Cedar | https://www.parfumo.com/Perfumes/Jo_Malone/Black_Cedarwood__Juniper | https://www.parfumo.com/Perfumes/Jo_Malone/Incense__Cedrat,5,2026-09-03
1186,285-JOM,285-JOM EL,EL086,EL,SAFFRON - JO MALONE,Elegants Fragrances,10.0,285-JOM Inspired by the fragrance notes of SAFFRON - JO MALONE. A rich and warm fragrance where the exotic spice of saffron blends with soft rose.,https://leparfum.com.gr/en/elegants-fragrances/285-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1529,match corretto,corrispondenza testuale su candidati originali,,SAFFRON - JO MALONE,Saffron,Jo Malone,https://www.parfumo.com/Perfumes/Jo_Malone/Saffron,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi JOM. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/elegants-fragrances/285-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/Saffron,1,2026-09-03
1185,284-JOM,284-JOM EL,EL085,EL,RED ROSES - JO MALONE,Elegants Fragrances,10.0,284-JOM Inspired by the fragrance notes of RED ROSES - JO MALONE. A fresh floral fragrance capturing the scent of blooming red roses.,https://leparfum.com.gr/en/elegants-fragrances/284-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,1530,match corretto,corrispondenza testuale su candidati originali,,RED ROSES - JO MALONE,Red Roses,Jo Malone,https://www.parfumo.com/Perfumes/Jo_Malone/Red_Roses,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi JOM. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/elegants-fragrances/284-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/Red_Roses,3,2026-09-03
