product_id,code,reference,category,price_eur,inspired_by,description_short,url,image_url,page
2626,1772-TER N,AR148,Niche Perfumes,15,BURDEL - TIZIANA TERENZI,"Inspired by the fragrance notes of BURDEL - TIZIANA TERENZI.Fragrance woody, fresh spicy, amber, powdery.",https://leparfum.com.gr/en/niche-perfumes/1772-ter-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51893-home_default/1772-ter-n.jpg,52
2625,1770-BON N,AR147,Niche Perfumes,15,NEW YORK NIGHTS - BOND,Inspired by the fragrance notes of NEW YORK NIGHTS - BOND.,https://leparfum.com.gr/en/niche-perfumes/1770-bon-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51875-home_default/1770-bon-n.jpg,52
2624,1769-LTN N,AR146,Niche Perfumes,15,,1769-LTN Inspired by the fragrance notes Roses.,https://leparfum.com.gr/en/niche-perfumes/1769-ltn-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51857-home_default/1769-ltn-n.jpg,52
2623,1768-LTN N,AR145,Niche Perfumes,15,,1768-LTN Inspired by the fragrance notes.,https://leparfum.com.gr/en/niche-perfumes/1768-ltn-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51839-home_default/1768-ltn-n.jpg,52
2622,1767 - LTN N,AR144,Niche Perfumes,15,,"1767 - LTN Fragrance fresh, floral, rose, warm spicy, fruity, cacao, tropical.",https://leparfum.com.gr/en/niche-perfumes/1767-ltn-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51821-home_default/1767-ltn-n.jpg,52
2620,1764-GUR W,WP665,Fragrances For Women,9,AQUA ALLEGORIA COCONUT FIZZ - GUERLAIN,"1764-GUR W Inspired by the fragrance notes of AQUA ALLEGORIA COCONUT FIZZ - GUERLAIN. One of the limited‑edition releases in Guerlain’s Aqua Allegoria line — a collection known for fresh, effervescent, nature‑inspired fragrances. Coconut Fizz leans into a tropical, creamy‑fresh vibe that’s fun, sunny, and lightly gourmand without being heavy.",https://leparfum.com.gr/en/fragrances-for-women/1764-gur-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51788-home_default/1764-gur-w.jpg,52
2619,1760-FRE N,AR142,Niche Perfumes,15,,"1760-FRE N inspired by the notes of IRIS POUDRE. Fragrance powdery, woody, iris, violet, musky.",https://leparfum.com.gr/en/niche-perfumes/1760-fre-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51770-home_default/1760-fre-n.jpg,52
2618,1755-MNT N Perfume,AR141,Niche Perfumes,15,,1755-MNT Inspired by the fragrance notes of  VANILLA CAKE - MONTALE.,https://leparfum.com.gr/en/niche-perfumes/1755-mnt-n-perfume#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51752-home_default/1755-mnt-n-perfume.jpg,52
2613,1751-GUL WP,WP664,Fragrances For Women,9,MADAME,1751-GUL Inspired by the fragrance notes of MADAME.,https://leparfum.com.gr/en/fragrances-for-women/1751-gul-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51701-home_default/1751-gul-wp.jpg,52
2612,1763-JILS WP,WP663,Fragrances For Women,9,,SUN - JIL SANDER Similar Type,https://leparfum.com.gr/en/fragrances-for-women/sun-jil-sander-similar-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51686-home_default/sun-jil-sander-similar-type.jpg,52
2611,1765-JEN WP,WP662,Fragrances For Women,9,,MIAMI GLOW - JENNIFER LOPEZ Similar Type,https://leparfum.com.gr/en/fragrances-for-women/miami-glow-lopez-similar#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51671-home_default/miami-glow-lopez-similar.jpg,52
2610,1757-DIP N,AR139,Niche Perfumes,15,EAU DUELLE EAU DE PARFUM,"1757-DIP AR inspired by the fragrance notes of EAU DUELLE EAU DE PARFUM. Fragrance vanilla, amber, warm spicy.",https://leparfum.com.gr/en/niche-perfumes/1757-dip-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51653-home_default/1757-dip-n.jpg,52
2609,1754-HER N,AR138,Niche Perfumes,15,VANILLE GALANTE HERMESSENCE - HERMES,1754-HER Inspired by the fragrance notes of VANILLE GALANTE HERMESSENCE - HERMES.,https://leparfum.com.gr/en/niche-perfumes/1754-her-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51635-home_default/1754-her-n.jpg,52
2607,1775-DIP N,AR143,Niche Perfumes,15,ORPHEON EAU DE PARFUM,"1775-DIP AR inspired by the fragrance notes of ORPHEON EAU DE PARFUM. Fragrance with powdery, woody, aromatic, white floral, fresh spicy, vanilla.",https://leparfum.com.gr/en/niche-perfumes/1775-dip-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51615-home_default/1775-dip-n.jpg,52
2606,1752-JUL N,AR137,Niche Perfumes,15,VANILLA VIBES - JULIETTE HAS A GUN,Inspired by the fragrance notes of VANILLA VIBES - JULIETTE HAS A GUN.,https://leparfum.com.gr/en/niche-perfumes/1752-jul-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51597-home_default/1752-jul-n.jpg,52
2605,1773-PRA MP,MP318,Fragrances For Men,9,LUNA ROSSA OCEAN - PRADA,"1773-PRA MP inspired by the fragrance notes of LUNA ROSSA OCEAN - PRADA. Fragrance aromatic, musky, lavender.",https://leparfum.com.gr/en/fragrances-for-men/1773-pra-mp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51580-home_default/1773-pra-mp.jpg,52
2604,1750-LTN N,AR136,Niche Perfumes,15,,1750-LTN Inspired by the fragrance notes.,https://leparfum.com.gr/en/niche-perfumes/1750-ltn-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51562-home_default/1750-ltn-n.jpg,52
2603,1749-BLG N,AR135,Niche Perfumes,15,Gyan,"1749-BLG N Inspired by the fragrance notes of Gyan. Fragrance with patchouli, warm spicy, white floral, woody, balsamic, amber, smoky, earthy.",https://leparfum.com.gr/en/niche-perfumes/1749-blg-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51544-home_default/1749-blg-n.jpg,52
2602,1748-BYR N,AR134,Niche Perfumes,15,Marijuana,"1748-BYR AR Inspired by the fragrance notes of Marijuana. Warm woody, smoky and slightly sweet.",https://leparfum.com.gr/en/niche-perfumes/1748-byr-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51526-home_default/1748-byr-n.jpg,52
2601,1747-VICT WP,WP661,Fragrances For Women,9,BARE VANILLA - VICTORIA SECRET,1747-VICT WP inspired by the fragrance notes of BARE VANILLA - VICTORIA SECRET.,https://leparfum.com.gr/en/fragrances-for-women/1747-vict-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51511-home_default/1747-vict-wp.jpg,53
2600,1746-XER N,AR133,Niche Perfumes,15,ALEXANDRIA III,"Inspired by the fragrance notes of ALEXANDRIA III. Perfume woody, oud, rose, animalic, warm spicy.",https://leparfum.com.gr/en/niche-perfumes/1746-xer-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51493-home_default/1746-xer-n.jpg,53
2599,1745-SERG Ν,AR132,Niche Perfumes,15,Chergui Serge Lutens,"1745-SERG Inspired by the fragrance notes of Chergui Serge Lutens. Perfume amber, sweet, tobacco, honey, powdery, woody, green, smoky, warm spicy.",https://leparfum.com.gr/en/niche-perfumes/1745-serg-%CE%BD#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51475-home_default/1745-serg-ν.jpg,53
2598,1744-CLI WP,WP660,Fragrances For Women,9,AROMATICS IN BLACK - CLINIQUE,Inspired by the fragrance notes of AROMATICS IN BLACK - CLINIQUE.,https://leparfum.com.gr/en/fragrances-for-women/aromatics-black-clinique-clone#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51460-home_default/aromatics-black-clinique-clone.jpg,53
2563,451-BYR WP,WP659,Fragrances For Women,9,Blanche,"451-BYR WP Inspired by the fragrance notes of Blanche. Fragrance soapy, clean. Fresh, aldehydic, musky, floral, powdery, rose, violet, woody, soapy.",https://leparfum.com.gr/en/fragrances-for-women/451-byr-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51337-home_default/451-byr-wp.jpg,53
2555,1737-GIV W,WP658,Fragrances For Women,9,L INTERDIT ROUGE EDP,1737-GIV W Inspired by the fragrance notes of L INTERDIT ROUGE EDP.,https://leparfum.com.gr/en/fragrances-for-women/1737-giv-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51309-home_default/1737-giv-w.jpg,53
2553,1736-PRFRO N,AR130,Niche Perfumes,15,ARSO - PROFUMUM ROMA,"Inspired by the fragrance notes of ARSO - PROFUMUM ROMA.
Perfume, woody, amber, balsamic, smoky, aromatic, conifer, leather",https://leparfum.com.gr/en/niche-perfumes/1736-prfro-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51289-home_default/1736-prfro-n.jpg,53
2552,1735-XER N,AR129,Niche Perfumes,15,ITALICA,"Inspired by the fragrance notes of ITALICA. Perfume sweet, almond, lactonic, vanilla, nutty, powdery, fruity, warm spicy, caramel.",https://leparfum.com.gr/en/niche-perfumes/1735-xer-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51271-home_default/1735-xer-n.jpg,53
2518,1732-MIC W,WP657,Fragrances For Women,9,SUPER GORGEOUS! - MICHAEL KORS,"1732-MIC W Inspired by the fragrance notes of SUPER GORGEOUS! - MICHAEL KORS.Fragrance amber, white floral, sweet, citrus, woody, yellow floral, tobacco.",https://leparfum.com.gr/en/fragrances-for-women/1732-mic-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51152-home_default/1732-mic-w.jpg,53
2516,1731-VICT WP,WP656,Fragrances For Women,9,TEASE CREAM CLOUD - VICTORIA'S SECRET,1731-VICT WP inspired by the fragrance notes of TEASE CREAM CLOUD - VICTORIA'S SECRET.,https://leparfum.com.gr/en/fragrances-for-women/1731-vict-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51130-home_default/1731-vict-wp.jpg,53
2515,1734-TMFO N,AR128,Niche Perfumes,15,Ebene Fume,"1734-TMFO N inspired by the fragrance notes of Ebene Fume. Perfume woody, amber, smoky, balsamic, warm spicy.",https://leparfum.com.gr/en/niche-perfumes/1734-tmfo-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51112-home_default/1734-tmfo-n.jpg,53
2506,1733-BYR N,AR127,Niche Perfumes,15,MUMBAI NOISE,"1733-BYR AR Inspired by the fragrance notes of MUMBAI NOISE. Perfume oud, aromatic, woody, amber, warm spicy, green, coffee.",https://leparfum.com.gr/en/niche-perfumes/1733-byr-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51051-home_default/1733-byr-n.jpg,53
2458,1730-HER W,WP655,Fragrances For Women,9,TWILLY EAU GINGER - HERMES,1730-HER W Inspired by the fragrance notes of TWILLY EAU GINGER - HERMES.,https://leparfum.com.gr/en/fragrances-for-women/1730-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50808-home_default/1730-her-w.jpg,53
2457,1728-ARM W,WP654,Fragrances For Women,9,MY WAY INTENSE,"1728-ARM W Inspired by the fragrance notes of MY WAY INTENSE. Fragrance white floral, tuberose, citrus, vanilla, animalic, woody.",https://leparfum.com.gr/en/fragrances-for-women/1728-arm-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50793-home_default/1728-arm-w.jpg,53
2456,1727-LAN W,WP653,Fragrances For Women,9,IDOLE AURA,"1727-LAN W Inspired by the fragrance notes of IDOLE AURA. Fragrance vanilla, salty, white floral, rose, musky, powdery, marine.",https://leparfum.com.gr/en/fragrances-for-women/1727-lan-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50778-home_default/1727-lan-w.jpg,53
2455,1729-CAR WP,WP652,Fragrances For Women,9,VERY GOOD GIRL,1729-CAR Inspired by the fragrance notes of VERY GOOD GIRL.,https://leparfum.com.gr/en/fragrances-for-women/1729-car-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50763-home_default/1729-car-wp.jpg,53
2454,1726-MNTB WP,WP651,Fragrances For Women,9,,1726-MNTB WP ispired by fragrance notes of SIGNATURE - MONT BLANC.,https://leparfum.com.gr/en/fragrances-for-women/1726-mntb-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50748-home_default/1726-mntb-wp.jpg,53
2453,1721-BLG N,AR126,Niche Perfumes,15,Azaran,"1721-BLG N Inspired by the fragrance notes of Azaran. Perfume leather, woody, animalic, warm spicy, smoky, beeswax.",https://leparfum.com.gr/en/niche-perfumes/1721-blg-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50730-home_default/1721-blg-n.jpg,53
2452,1718-TER N,AR125,Niche Perfumes,15,CASSIOPEA - TIZIANA TERENZI,"Inspired by the fragrance notes of CASSIOPEA - TIZIANA TERENZI.Sweet, fruity, aromatic, tropical, fresh, vanilla, fragrance for women and men.",https://leparfum.com.gr/en/niche-perfumes/1718-ter-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50712-home_default/1718-ter-n.jpg,53
2451,1719-MEM N,AR124,Niche Perfumes,15,CORFU - MEMO PARIS,1719-MEM Inspired by the fragrance notes of CORFU - MEMO PARIS.,https://leparfum.com.gr/en/niche-perfumes/1719-mem-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50694-home_default/1719-mem-n.jpg,53
2450,1720-LEL N,AR123,Niche Perfumes,15,VETIVER 46 - LE LABO,1720-LEL Inspired by the fragrance notes of VETIVER 46 - LE LABO.,https://leparfum.com.gr/en/niche-perfumes/1720-lel-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50676-home_default/1720-lel-n.jpg,53
2449,1722-CRD EL,EL224,Elegants Fragrances,10,White Flowers,"Inspired by the fragrance notes of White Flowers. Green Apple, Lemon and Violet Leaf, Moroccan Jasmine, Italian Jasmine, Bulgarian Rose and Geranium, Narcissus, Musk and Sandalwood.",https://leparfum.com.gr/en/elegants-fragrances/1722-crd-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50658-home_default/1722-crd-el.jpg,53
2448,1723-TMFO EL,EL223,Elegants Fragrances,10,VERT DES BOIS,1723-TMFO EL Inspired by the fragrance notes of VERT DES BOIS.,https://leparfum.com.gr/en/elegants-fragrances/1723-tmfo-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50640-home_default/1723-tmfo-el.jpg,53
2440,1703-CAL MP,MP317,Fragrances For Men,9,DEFY - CALVIN KLEIN,1703-CAL MP Inspired by the fragrance notes of DEFY - CALVIN KLEIN.,https://leparfum.com.gr/en/fragrances-for-men/1703-cal-mp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50586-home_default/1703-cal-mp.jpg,53
2439,1704-CAR M,MP316,Fragrances For Men,9,212 HEROES,1704-CAR  Inspired by the fragrance notes of 212 HEROES.,https://leparfum.com.gr/en/fragrances-for-men/1704-car-m#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50569-home_default/1704-car-m.jpg,54
2438,1700-MNT N,AR121,Niche Perfumes,15,MUSK TO MUSK - MONTALE,1700-MNT N Inspired by the fragrance notes of MUSK TO MUSK - MONTALE.,https://leparfum.com.gr/en/niche-perfumes/1700-mnt-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50551-home_default/1700-mnt-n.jpg,54
2437,1701-TOSC WP,WP650,Fragrances For Women,9,,"TOSCA - TOSCA Similar Type
Trademarks and Copyrights are the property of their respective manufactures or brands. Our interpretations should not be confused with the originals and the interpretations have no affiliation with the manufactures or designers. This name is for your reference only to give you our perception and not to mislead, confuse or...",https://leparfum.com.gr/en/fragrances-for-women/tosca-tosca-similar-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50536-home_default/tosca-tosca-similar-type.jpg,54
2436,1694-TMFO EL,EL222,Elegants Fragrances,10,,1694-TMFO EL Εμπνευσμένο από τις αρωματικές νότες του OUD FLEUR.,https://leparfum.com.gr/en/elegants-fragrances/1694-tmfo-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50518-home_default/1694-tmfo-el.jpg,54
2430,1697-LEL N,AR120,Niche Perfumes,15,THE NOIR 29 - LE LABO,1697-LEL Inspired by the fragrance notes of THE NOIR 29 - LE LABO.,https://leparfum.com.gr/en/niche-perfumes/1697-lel-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50489-home_default/1697-lel-n.jpg,54
2429,1698-LEL N,AR119,Niche Perfumes,15,OUD 27 - LE LABO,1698-LEL Inspired by the fragrance notes of OUD 27 - LE LABO.,https://leparfum.com.gr/en/niche-perfumes/1698-lel-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50471-home_default/1698-lel-n.jpg,54
2428,1699-LTN N,AR118,Niche Perfumes,15,,1699-LTN Inspired by the fragrance notes.,https://leparfum.com.gr/en/niche-perfumes/1699-ltn-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50453-home_default/1699-ltn-n.jpg,54
2427,1693-BYR EL,EL221,Elegants Fragrances,10,MIXED EMOTIONS,1693-BYR EL Inspired by the fragrance notes of MIXED EMOTIONS.,https://leparfum.com.gr/en/elegants-fragrances/1693-byr-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50435-home_default/1693-byr-el.jpg,54
2426,1695-TMFO EL,EL220,Elegants Fragrances,10,SOLEIL BRULANT,1695-TMFO EL Inspired by the fragrance notes of SOLEIL BRULANT.,https://leparfum.com.gr/en/elegants-fragrances/1695-tmfo-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50417-home_default/1695-tmfo-el.jpg,54
2425,1696-CRD EL,EL219,Elegants Fragrances,10,Royal Water,Inspired by the fragrance notes of Royal Water.,https://leparfum.com.gr/en/elegants-fragrances/1696-crd-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50399-home_default/1696-crd-el.jpg,54
2416,1685-FRE N,AR117,Niche Perfumes,15,,1685-FRE N inspired by the notes of EN PASSANT Woman's perfume.,https://leparfum.com.gr/en/niche-perfumes/1685-fre-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50309-home_default/1685-fre-n.jpg,54
2415,1682-HER W,WP648,Fragrances For Women,9,,1682-HER W Inspired by the fragrance notes of 24 FAUBOURG - HERMES.,https://leparfum.com.gr/en/fragrances-for-women/1682-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50294-home_default/1682-her-w.jpg,54
2414,1683-HER W,WP647,Fragrances For Women,9,UN JARDIN SUR LA LAGUNE - HERMES,1683-HER W Inspired by the fragrance notes of UN JARDIN SUR LA LAGUNE - HERMES. Amber Floral fragrance for women and men.,https://leparfum.com.gr/en/fragrances-for-women/1683-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50279-home_default/1683-her-w.jpg,54
2413,1686-PRA MP,MP315,Fragrances For Men,9,LUNA ROSSA BLACK - PRADA,1686-PRA MP inspired by the fragrance notes of LUNA ROSSA BLACK - PRADA.,https://leparfum.com.gr/en/fragrances-for-men/1686-pra-mp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50262-home_default/1686-pra-mp.jpg,54
2412,1684-GIV W Perfume,WP646,Fragrances For Women,9,YSATIS,1684-GIV Inspired by the fragrance notes of YSATIS. Chypre Floral fragrance for women.,https://leparfum.com.gr/en/fragrances-for-women/1684-giv-w-perfume#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50247-home_default/1684-giv-w-perfume.jpg,54
2411,1675-NRO WP,WP645,Fragrances For Women,9,AMBREE - NARCISO RODRIGUEZ,1675-NRO WP inspired by the fragrance notes of AMBREE - NARCISO RODRIGUEZ.,https://leparfum.com.gr/en/fragrances-for-women/1675-nro-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/50232-home_default/1675-nro-wp.jpg,54
